Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,7/24/2022,1503,N67845,ORD,23:59,0:32,114,148,33,0:28,4,0,0,33,0,0
UA,7/24/2022,2615,N801UA,IAD,23:35,23:41,73,70,6,23:35,6,0,0,0,0,0
UA,7/25/2022,288,N812UA,ORD,16:53,16:46,115,112,-7,16:40,6,0,0,0,0,0
UA,7/25/2022,604,N825UA,DEN,15:04,15:13,199,208,9,14:50,23,0,0,0,0,0
UA,7/25/2022,1503,N78448,ORD,23:59,23:50,114,99,-9,23:45,5,0,0,0,0,0
UA,7/25/2022,2615,N831UA,IAD,23:35,1:46,73,65,131,1:41,5,0,0,0,0,131
UA,7/26/2022,288,N828UA,ORD,16:53,16:37,115,100,-16,16:31,6,0,0,0,0,0
UA,7/26/2022,604,N876UA,DEN,15:04,14:53,199,192,-11,14:46,7,0,0,0,0,0
UA,7/26/2022,1503,N67845,ORD,23:59,23:57,114,95,-2,23:52,5,0,0,0,0,0
UA,7/26/2022,2615,N822UA,IAD,23:35,0:19,73,63,44,0:13,6,44,0,0,0,0
UA,7/27/2022,288,N444UA,ORD,16:53,17:02,115,126,9,16:57,5,0,0,0,0,0
UA,7/27/2022,604,N850UA,DEN,15:04,15:27,199,196,23,15:22,5,23,0,0,0,0
UA,7/27/2022,1503,N78448,ORD,23:59,23:48,114,100,-11,23:40,8,0,0,0,0,0
UA,7/27/2022,2615,N806UA,IAD,23:35,23:31,73,63,-4,23:28,3,0,0,0,0,0
UA,7/28/2022,288,,ORD,16:53,0:00,115,0,0,0:00,0,0,0,0,0,0
UA,7/28/2022,376,N37527,ORD,0:24,0:12,114,100,-12,0:06,6,0,0,0,0,0
UA,7/28/2022,604,N850UA,DEN,15:04,14:42,199,178,-22,14:39,3,0,0,0,0,0
UA,7/28/2022,2615,N420UA,IAD,23:35,23:52,73,78,17,23:47,5,12,0,5,0,0
UA,7/29/2022,288,N846UA,ORD,16:53,17:15,115,97,22,17:10,5,13,0,0,0,9
UA,7/29/2022,604,N801UA,DEN,15:04,15:20,199,185,16,15:15,5,16,0,0,0,0
UA,7/29/2022,1503,N28457,ORD,23:59,0:16,114,103,17,0:09,7,17,0,0,0,0
UA,7/29/2022,2615,N877UA,IAD,23:35,23:17,73,63,-18,23:12,5,0,0,0,0,0
UA,7/30/2022,535,N69830,ORD,0:15,0:05,114,112,-10,0:01,4,0,0,0,0,0
UA,7/30/2022,604,N880UA,DEN,15:04,15:08,199,194,4,15:02,6,0,0,0,0,0
UA,7/30/2022,2615,N39726,IAD,23:35,23:27,73,59,-8,23:23,4,0,0,0,0,0
UA,7/31/2022,288,N897UA,ORD,16:53,16:52,115,99,-1,16:49,3,0,0,0,0,0
UA,7/31/2022,604,N851UA,DEN,15:04,15:05,199,205,1,14:59,6,0,0,0,0,0
UA,7/31/2022,1503,N39418,ORD,0:15,0:08,114,109,-7,0:02,6,0,0,0,0,0
UA,7/31/2022,2615,N17753,IAD,23:35,9:13,73,56,578,9:10,3,13,0,0,0,565
UA,8/1/2022,604,N410UA,DEN,15:04,15:11,199,193,7,15:06,5,0,0,0,0,0
UA,8/1/2022,1046,N37427,ORD,23:59,23:59,114,116,0,23:51,8,0,0,0,0,0
UA,8/1/2022,1559,N822UA,ORD,16:50,16:32,115,105,-18,16:21,11,0,0,0,0,0
UA,8/1/2022,2615,N829UA,IAD,23:35,0:22,73,89,47,0:06,16,31,0,16,0,0
UA,8/2/2022,604,N405UA,DEN,15:10,15:07,199,193,-3,15:02,5,0,0,0,0,0
UA,8/2/2022,1046,N36472,ORD,23:59,23:42,114,101,-17,23:35,7,0,0,0,0,0
UA,8/2/2022,1559,N825UA,ORD,16:50,16:40,115,111,-10,16:33,7,0,0,0,0,0
UA,8/2/2022,2615,N478UA,IAD,23:35,23:22,73,66,-13,23:16,6,0,0,0,0,0
UA,8/3/2022,604,N484UA,DEN,15:10,15:21,199,207,11,15:17,4,0,0,0,0,0
UA,8/3/2022,1046,N69804,ORD,23:59,2:28,114,106,149,2:22,6,149,0,0,0,0
UA,8/3/2022,1559,N430UA,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0
UA,8/3/2022,2615,,IAD,23:35,0:00,73,0,0,0:00,0,0,0,0,0,0
UA,8/4/2022,604,N485UA,DEN,15:10,16:04,199,187,54,16:00,4,54,0,0,0,0
UA,8/4/2022,1046,N39475,ORD,23:59,0:04,114,111,5,23:59,5,0,0,0,0,0
UA,8/4/2022,1559,N812UA,ORD,16:50,17:04,115,129,14,16:30,34,0,0,0,0,0
UA,8/4/2022,2615,N823UA,IAD,23:35,2:17,73,70,162,2:13,4,0,162,0,0,0
UA,8/5/2022,604,N485UA,DEN,15:10,15:06,199,194,-4,15:02,4,0,0,0,0,0
UA,8/5/2022,1046,N68880,ORD,23:59,23:52,114,102,-7,23:48,4,0,0,0,0,0
UA,8/5/2022,1559,N890UA,ORD,16:50,16:28,115,96,-22,16:23,5,0,0,0,0,0
UA,8/5/2022,2615,N892UA,IAD,23:35,12:49,73,69,794,12:45,4,794,0,0,0,0
UA,8/6/2022,604,N485UA,DEN,15:10,15:37,199,205,27,15:31,6,0,0,6,0,21
UA,8/6/2022,776,N75428,ORD,0:15,0:47,114,109,32,0:40,7,12,0,0,0,20
UA,8/6/2022,2615,N850UA,IAD,23:35,23:30,73,62,-5,23:25,5,0,0,0,0,0
UA,8/7/2022,604,N426UA,DEN,15:10,15:48,199,214,38,15:42,6,23,0,15,0,0
UA,8/7/2022,1046,N61887,ORD,23:59,0:05,114,115,6,23:57,8,0,0,0,0,0
UA,8/7/2022,1559,,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0
UA,8/7/2022,2615,N872UA,IAD,23:35,23:46,73,67,11,23:39,7,0,0,0,0,0
UA,8/8/2022,604,N452UA,DEN,15:04,15:56,196,252,52,15:51,5,0,0,52,0,0
UA,8/8/2022,1046,N37468,ORD,23:59,0:12,114,113,13,0:06,6,0,0,0,0,0
UA,8/8/2022,1559,N444UA,ORD,16:50,17:34,115,109,44,17:29,5,16,0,0,0,28
UA,8/8/2022,2615,N871UA,IAD,23:35,1:20,73,65,105,1:14,6,3,0,0,0,102
UA,8/9/2022,604,N451UA,DEN,15:10,16:05,199,190,55,16:00,5,55,0,0,0,0
UA,8/9/2022,1046,N34460,ORD,23:59,0:12,114,99,13,0:05,7,0,0,0,0,0
UA,8/9/2022,1559,N818UA,ORD,16:50,16:37,115,104,-13,16:30,7,0,0,0,0,0
UA,8/9/2022,2615,N880UA,IAD,23:35,0:48,73,87,73,0:43,5,6,0,14,0,53
UA,8/10/2022,604,N469UA,DEN,15:10,15:15,199,201,5,15:11,4,0,0,0,0,0
UA,8/10/2022,1046,N64844,ORD,23:59,23:40,114,103,-19,23:37,3,0,0,0,0,0
UA,8/10/2022,1559,N822UA,ORD,16:50,16:33,115,101,-17,16:28,5,0,0,0,0,0
UA,8/10/2022,2615,N851UA,IAD,23:35,0:26,73,81,51,0:22,4,43,0,8,0,0
UA,8/11/2022,604,N465UA,DEN,15:10,15:38,199,232,28,15:32,6,0,0,28,0,0
UA,8/11/2022,1046,N36444,ORD,23:59,23:46,114,102,-13,23:40,6,0,0,0,0,0
UA,8/11/2022,1559,N421UA,ORD,16:50,16:36,115,106,-14,16:22,14,0,0,0,0,0
UA,8/11/2022,2615,N801UA,IAD,23:35,1:22,73,61,107,1:18,4,107,0,0,0,0
UA,8/12/2022,604,N489UA,DEN,15:10,15:06,199,196,-4,15:03,3,0,0,0,0,0
UA,8/12/2022,1046,N53441,ORD,23:59,23:42,114,105,-17,23:35,7,0,0,0,0,0
UA,8/12/2022,1559,N855UA,ORD,16:50,16:39,115,106,-11,16:34,5,0,0,0,0,0
UA,8/12/2022,2615,N895UA,IAD,23:35,23:33,73,77,-2,23:28,5,0,0,0,0,0
UA,8/13/2022,604,N471UA,DEN,15:10,15:06,199,198,-4,15:01,5,0,0,0,0,0
UA,8/13/2022,776,N62894,ORD,0:15,0:06,114,105,-9,0:01,5,0,0,0,0,0
UA,8/13/2022,2615,N880UA,IAD,23:35,23:28,73,73,-7,23:19,9,0,0,0,0,0
UA,8/14/2022,604,N481UA,DEN,15:10,15:05,199,197,-5,14:59,6,0,0,0,0,0
UA,8/14/2022,1046,N61887,ORD,23:59,23:47,114,105,-12,23:41,6,0,0,0,0,0
UA,8/14/2022,1559,N402UA,ORD,16:50,16:26,115,94,-24,16:22,4,0,0,0,0,0
UA,8/14/2022,2615,N815UA,IAD,23:35,23:15,73,60,-20,23:11,4,0,0,0,0,0
UA,8/15/2022,604,N473UA,DEN,15:10,15:15,199,202,5,15:10,5,0,0,0,0,0
UA,8/15/2022,1046,N68843,ORD,23:59,0:16,114,104,17,0:10,6,6,0,0,0,11
UA,8/15/2022,1559,N4888U,ORD,16:50,16:48,115,99,-2,16:43,5,0,0,0,0,0
UA,8/15/2022,2615,N807UA,IAD,23:35,23:37,73,66,2,23:33,4,0,0,0,0,0
UA,8/16/2022,604,N485UA,DEN,15:10,15:05,199,192,-5,15:00,5,0,0,0,0,0
UA,8/16/2022,1046,N66848,ORD,23:59,0:01,114,113,2,23:52,9,0,0,0,0,0
UA,8/16/2022,1559,N441UA,ORD,16:50,16:33,115,101,-17,16:29,4,0,0,0,0,0
UA,8/16/2022,2615,N420UA,IAD,23:35,23:37,73,63,2,23:33,4,0,0,0,0,0
UA,8/17/2022,604,N466UA,DEN,15:10,15:15,199,201,5,15:11,4,0,0,0,0,0
UA,8/17/2022,1046,N62884,ORD,23:59,23:49,114,110,-10,23:32,17,0,0,0,0,0
UA,8/17/2022,1559,N803UA,ORD,16:50,17:02,115,131,12,16:56,6,0,0,0,0,0
UA,8/17/2022,2615,N899UA,IAD,23:35,23:27,73,70,-8,23:21,6,0,0,0,0,0
UA,8/18/2022,604,N482UA,DEN,15:10,15:25,199,204,15,15:19,6,10,0,5,0,0
UA,8/18/2022,1046,N68836,ORD,23:59,23:41,114,102,-18,23:37,4,0,0,0,0,0
UA,8/18/2022,1559,N811UA,ORD,16:50,16:48,115,113,-2,16:43,5,0,0,0,0,0
UA,8/18/2022,2615,N890UA,IAD,23:35,23:16,73,62,-19,23:13,3,0,0,0,0,0
UA,8/19/2022,604,N463UA,DEN,15:10,15:14,199,203,4,15:10,4,0,0,0,0,0
UA,8/19/2022,1046,N37419,ORD,23:59,0:28,114,113,29,0:23,5,29,0,0,0,0
UA,8/19/2022,1559,N455UA,ORD,16:50,16:44,115,103,-6,16:41,3,0,0,0,0,0
UA,8/19/2022,2615,N847UA,IAD,23:35,23:37,73,78,2,23:33,4,0,0,0,0,0
UA,8/20/2022,604,N423UA,DEN,15:10,14:57,199,189,-13,14:53,4,0,0,0,0,0
UA,8/20/2022,776,N37456,ORD,0:15,0:50,114,140,35,0:45,5,9,0,26,0,0
UA,8/20/2022,2615,N893UA,IAD,23:35,23:28,73,69,-7,23:15,13,0,0,0,0,0
UA,8/21/2022,604,N460UA,DEN,15:10,15:12,199,202,2,15:07,5,0,0,0,0,0
UA,8/21/2022,1046,N61886,ORD,23:59,23:35,114,96,-24,23:29,6,0,0,0,0,0
UA,8/21/2022,1559,N37506,ORD,16:50,16:55,115,124,5,16:41,14,0,0,0,0,0
UA,8/21/2022,2615,N838UA,IAD,23:35,23:58,73,85,23,23:46,12,11,0,12,0,0
UA,8/22/2022,604,N424UA,DEN,15:10,15:12,199,200,2,15:06,6,0,0,0,0,0
UA,8/22/2022,1046,N69804,ORD,23:59,0:12,114,117,13,0:02,10,0,0,0,0,0
UA,8/22/2022,1559,N815UA,ORD,16:50,16:42,115,108,-8,16:38,4,0,0,0,0,0
UA,8/22/2022,2615,N802UA,IAD,23:35,23:49,73,75,14,23:42,7,0,0,0,0,0
UA,8/23/2022,604,N469UA,DEN,15:14,15:14,199,202,0,15:09,5,0,0,0,0,0
UA,8/23/2022,1046,N37521,ORD,23:59,0:07,114,128,8,23:39,28,0,0,0,0,0
UA,8/23/2022,1559,N801UA,ORD,16:50,16:42,115,113,-8,16:37,5,0,0,0,0,0
UA,8/23/2022,2615,N851UA,IAD,23:35,23:37,73,66,2,23:32,5,0,0,0,0,0
UA,8/24/2022,604,N491UA,DEN,15:14,15:42,198,233,28,15:38,4,0,0,28,0,0
UA,8/24/2022,1046,N69829,ORD,23:59,23:46,114,107,-13,23:35,11,0,0,0,0,0
UA,8/24/2022,1559,N423UA,ORD,16:50,16:38,115,103,-12,16:31,7,0,0,0,0,0
UA,8/24/2022,2615,N879UA,IAD,23:35,23:28,73,67,-7,23:23,5,0,0,0,0,0
UA,8/25/2022,604,N409UA,DEN,15:10,15:28,199,197,18,15:23,5,18,0,0,0,0
UA,8/25/2022,1046,N53441,ORD,23:59,23:59,114,105,0,23:53,6,0,0,0,0,0
UA,8/25/2022,1559,N421UA,ORD,16:50,16:30,115,101,-20,16:22,8,0,0,0,0,0
UA,8/25/2022,2615,N467UA,IAD,23:35,23:29,73,67,-6,23:24,5,0,0,0,0,0
UA,8/26/2022,604,N447UA,DEN,15:10,15:25,199,210,15,15:18,7,0,0,15,0,0
UA,8/26/2022,1046,N66825,ORD,23:59,23:58,114,109,-1,23:50,8,0,0,0,0,0
UA,8/26/2022,1559,N427UA,ORD,16:50,16:31,115,102,-19,16:26,5,0,0,0,0,0
UA,8/26/2022,2615,N852UA,IAD,23:35,0:08,73,97,33,23:57,11,9,0,24,0,0
UA,8/27/2022,604,N447UA,DEN,15:10,15:03,199,193,-7,14:58,5,0,0,0,0,0
UA,8/27/2022,776,N75435,ORD,0:15,0:02,114,103,-13,23:52,10,0,0,0,0,0
UA,8/27/2022,2615,N895UA,IAD,23:35,23:39,73,82,4,23:35,4,0,0,0,0,0
UA,8/28/2022,604,N447UA,DEN,15:10,15:08,199,193,-2,15:03,5,0,0,0,0,0
UA,8/28/2022,1046,N68453,ORD,23:59,0:46,114,120,47,0:40,6,0,41,6,0,0
UA,8/28/2022,1559,N416UA,ORD,16:50,16:30,115,100,-20,16:26,4,0,0,0,0,0
UA,8/28/2022,2615,N836UA,IAD,23:35,23:50,73,61,15,23:45,5,2,0,0,0,13
UA,8/29/2022,604,N408UA,DEN,15:10,15:04,199,198,-6,14:59,5,0,0,0,0,0
UA,8/29/2022,1046,N62883,ORD,23:59,1:05,114,122,66,0:51,14,26,0,8,0,32
UA,8/29/2022,1559,N837UA,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0
UA,8/29/2022,2615,N854UA,IAD,23:35,0:34,73,64,59,0:29,5,59,0,0,0,0
UA,8/30/2022,604,N410UA,DEN,15:10,15:17,199,209,7,15:10,7,0,0,0,0,0
UA,8/30/2022,1046,N69816,ORD,23:59,23:54,114,109,-5,23:48,6,0,0,0,0,0
UA,8/30/2022,1559,N811UA,ORD,16:50,16:41,115,104,-9,16:34,7,0,0,0,0,0
UA,8/30/2022,2615,N854UA,IAD,23:35,23:28,73,67,-7,23:23,5,0,0,0,0,0
UA,8/31/2022,604,N470UA,DEN,15:10,14:57,199,193,-13,14:52,5,0,0,0,0,0
UA,8/31/2022,1046,N66848,ORD,23:59,0:08,114,101,9,0:03,5,0,0,0,0,0
UA,8/31/2022,1559,N893UA,ORD,16:50,16:35,115,102,-15,16:30,5,0,0,0,0,0
UA,8/31/2022,2615,N460UA,IAD,23:35,23:36,73,60,1,23:32,4,0,0,0,0,0
UA,9/1/2022,604,N410UA,DEN,15:10,15:17,199,204,7,15:12,5,0,0,0,0,0
UA,9/1/2022,1046,N68891,ORD,23:59,23:47,114,103,-12,23:43,4,0,0,0,0,0
UA,9/1/2022,1559,N892UA,ORD,16:50,17:02,115,122,12,16:51,11,0,0,0,0,0
UA,9/1/2022,2615,N414UA,IAD,23:35,23:19,73,65,-16,23:15,4,0,0,0,0,0
UA,9/2/2022,604,N410UA,DEN,15:10,15:04,199,195,-6,14:59,5,0,0,0,0,0
UA,9/2/2022,1046,N75425,ORD,23:59,23:41,114,97,-18,23:36,5,0,0,0,0,0
UA,9/2/2022,1559,N894UA,ORD,16:50,16:25,115,94,-25,16:21,4,0,0,0,0,0
UA,9/2/2022,2615,N837UA,IAD,23:35,23:12,73,61,-23,23:08,4,0,0,0,0,0
UA,9/3/2022,604,N429UA,DEN,15:10,15:21,199,211,11,15:16,5,0,0,0,0,0
UA,9/3/2022,776,N39461,ORD,0:15,23:51,114,98,-24,23:46,5,0,0,0,0,0
UA,9/3/2022,2615,N829UA,IAD,23:35,23:25,73,69,-10,23:19,6,0,0,0,0,0
UA,9/4/2022,604,N453UA,DEN,15:10,15:16,199,205,6,15:11,5,0,0,0,0,0
UA,9/4/2022,1046,N37466,ORD,23:59,23:50,114,113,-9,23:44,6,0,0,0,0,0
UA,9/4/2022,1559,N462UA,ORD,16:50,16:42,115,109,-8,16:38,4,0,0,0,0,0
UA,9/4/2022,2615,N807UA,IAD,23:35,23:29,73,67,-6,23:24,5,0,0,0,0,0
UA,9/5/2022,604,N453UA,DEN,15:10,15:17,199,207,7,15:14,3,0,0,0,0,0
UA,9/5/2022,1046,N822UA,ORD,23:59,23:58,114,116,-1,23:51,7,0,0,0,0,0
UA,9/5/2022,1559,N898UA,ORD,16:50,16:29,115,99,-21,16:21,8,0,0,0,0,0
UA,9/5/2022,2615,N823UA,IAD,23:35,23:37,73,78,2,23:32,5,0,0,0,0,0
UA,9/6/2022,333,N844UA,ORD,21:11,21:13,116,120,2,21:08,5,0,0,0,0,0
UA,9/6/2022,604,N873UA,DEN,15:09,15:01,200,196,-8,14:56,5,0,0,0,0,0
UA,9/6/2022,2360,N413UA,IAD,18:35,18:45,77,89,10,18:41,4,0,0,0,0,0
UA,9/6/2022,2419,N882UA,ORD,16:51,16:28,111,97,-23,16:24,4,0,0,0,0,0
UA,9/7/2022,333,N428UA,ORD,21:11,21:11,116,118,0,21:04,7,0,0,0,0,0
UA,9/7/2022,604,N892UA,DEN,15:10,15:13,200,203,3,15:08,5,0,0,0,0,0
UA,9/7/2022,2360,N486UA,IAD,18:35,19:14,77,71,39,19:07,7,39,0,0,0,0
UA,9/8/2022,599,N849UA,ORD,23:59,0:20,110,129,21,23:51,29,0,0,21,0,0
UA,9/8/2022,604,N813UA,DEN,15:10,15:23,200,216,13,15:17,6,0,0,0,0,0
UA,9/8/2022,2360,N425UA,IAD,18:35,18:16,77,64,-19,18:11,5,0,0,0,0,0
UA,9/9/2022,279,N77538,ORD,0:18,0:01,110,98,-17,23:56,5,0,0,0,0,0
UA,9/9/2022,604,N472UA,DEN,15:10,15:03,200,198,-7,14:55,8,0,0,0,0,0
UA,9/9/2022,2360,N416UA,IAD,18:35,19:20,77,84,45,19:16,4,38,0,7,0,0
UA,9/10/2022,599,N12238,ORD,23:59,23:31,110,89,-28,23:27,4,0,0,0,0,0
UA,9/10/2022,604,N851UA,DEN,15:10,15:00,200,195,-10,14:51,9,0,0,0,0,0
UA,9/11/2022,599,N806UA,ORD,23:59,23:48,110,102,-11,23:44,4,0,0,0,0,0
UA,9/11/2022,604,N897UA,DEN,15:10,15:09,200,201,-1,15:04,5,0,0,0,0,0
UA,9/11/2022,2360,N494UA,IAD,18:35,18:39,77,69,4,18:32,7,0,0,0,0,0
UA,9/12/2022,599,N849UA,ORD,23:59,23:45,110,103,-14,23:40,5,0,0,0,0,0
UA,9/12/2022,604,N820UA,DEN,15:10,15:03,200,197,-7,14:58,5,0,0,0,0,0
UA,9/12/2022,2360,N425UA,IAD,18:35,20:02,77,79,87,19:56,6,0,85,2,0,0
UA,9/13/2022,333,N880UA,ORD,21:11,21:08,116,118,-3,21:01,7,0,0,0,0,0
UA,9/13/2022,604,N854UA,DEN,15:10,15:29,200,222,19,15:24,5,0,0,19,0,0
UA,9/13/2022,2360,N460UA,IAD,18:35,18:33,77,66,-2,18:29,4,0,0,0,0,0
UA,9/14/2022,333,N446UA,ORD,21:11,21:04,116,114,-7,20:58,6,0,0,0,0,0
UA,9/14/2022,604,N820UA,DEN,15:10,15:08,200,199,-2,15:02,6,0,0,0,0,0
UA,9/14/2022,2360,N416UA,IAD,18:35,18:33,77,72,-2,18:25,8,0,0,0,0,0
UA,9/15/2022,599,N845UA,ORD,23:59,23:46,110,101,-13,23:41,5,0,0,0,0,0
UA,9/15/2022,604,N871UA,DEN,15:10,15:10,200,200,0,15:07,3,0,0,0,0,0
UA,9/15/2022,2360,N493UA,IAD,18:35,18:24,77,73,-11,18:17,7,0,0,0,0,0
UA,9/16/2022,279,N76514,ORD,0:18,1:51,110,97,93,1:46,5,93,0,0,0,0
UA,9/16/2022,604,N807UA,DEN,15:10,14:56,200,191,-14,14:51,5,0,0,0,0,0
UA,9/17/2022,599,N78509,ORD,23:59,23:37,110,95,-22,23:33,4,0,0,0,0,0
UA,9/17/2022,604,N896UA,DEN,15:10,14:58,200,192,-12,14:54,4,0,0,0,0,0
UA,9/18/2022,599,N813UA,ORD,23:59,23:43,110,103,-16,23:37,6,0,0,0,0,0
UA,9/18/2022,604,N897UA,DEN,15:10,14:58,200,196,-12,14:44,14,0,0,0,0,0
UA,9/18/2022,2360,N464UA,IAD,18:35,18:49,77,91,14,18:42,7,0,0,0,0,0
UA,9/19/2022,599,N891UA,ORD,23:59,23:50,110,107,-9,23:45,5,0,0,0,0,0
UA,9/19/2022,604,N805UA,DEN,15:10,15:28,200,205,18,15:22,6,13,0,5,0,0
UA,9/19/2022,2360,N496UA,IAD,18:35,18:35,77,72,0,18:28,7,0,0,0,0,0
UA,9/20/2022,333,N831UA,ORD,21:11,22:33,116,111,82,22:28,5,0,82,0,0,0
UA,9/20/2022,604,N847UA,DEN,15:10,15:07,200,203,-3,15:02,5,0,0,0,0,0
UA,9/20/2022,2360,N443UA,IAD,18:35,18:48,77,92,13,18:37,11,0,0,0,0,0
UA,9/21/2022,333,N422UA,ORD,21:11,21:12,116,119,1,21:07,5,0,0,0,0,0
UA,9/21/2022,604,N814UA,DEN,15:10,16:00,200,215,50,15:55,5,35,0,15,0,0
UA,9/21/2022,2360,N4901U,IAD,18:35,18:16,77,64,-19,18:10,6,0,0,0,0,0
UA,9/22/2022,599,N809UA,ORD,23:59,23:50,110,107,-9,23:38,12,0,0,0,0,0
UA,9/22/2022,604,N813UA,DEN,15:10,15:24,200,215,14,15:17,7,0,0,0,0,0
UA,9/22/2022,2360,N438UA,IAD,18:35,19:29,77,78,54,19:23,6,6,0,1,0,47
UA,9/23/2022,279,N78540,ORD,0:18,0:11,110,112,-7,0:04,7,0,0,0,0,0
UA,9/23/2022,604,N871UA,DEN,15:10,14:50,200,181,-20,14:47,3,0,0,0,0,0
UA,9/24/2022,599,N87512,ORD,23:59,23:51,110,107,-8,23:44,7,0,0,0,0,0
UA,9/24/2022,604,N454UA,DEN,15:10,14:57,200,190,-13,14:51,6,0,0,0,0,0
UA,9/25/2022,599,N898UA,ORD,23:59,0:04,110,122,5,23:56,8,0,0,0,0,0
UA,9/25/2022,604,N808UA,DEN,15:10,15:01,200,194,-9,14:57,4,0,0,0,0,0
UA,9/25/2022,2360,N429UA,IAD,18:35,20:06,77,114,91,20:00,6,54,0,37,0,0
UA,9/26/2022,599,N833UA,ORD,23:59,0:58,110,148,59,0:51,7,21,0,38,0,0
UA,9/26/2022,604,N835UA,DEN,15:10,15:12,200,205,2,15:07,5,0,0,0,0,0
UA,9/26/2022,2360,N455UA,IAD,18:35,18:30,77,67,-5,18:25,5,0,0,0,0,0
UA,9/27/2022,333,N872UA,ORD,21:11,21:13,116,123,2,21:08,5,0,0,0,0,0
UA,9/27/2022,604,N824UA,DEN,15:10,15:01,200,194,-9,14:56,5,0,0,0,0,0
UA,9/27/2022,2360,N410UA,IAD,18:35,18:30,77,74,-5,18:24,6,0,0,0,0,0
UA,9/28/2022,333,N485UA,ORD,21:11,20:52,116,104,-19,20:47,5,0,0,0,0,0
UA,9/28/2022,604,N807UA,DEN,15:10,15:07,200,201,-3,15:02,5,0,0,0,0,0
UA,9/28/2022,2360,N489UA,IAD,18:35,18:34,77,76,-1,18:29,5,0,0,0,0,0
UA,9/29/2022,604,N813UA,DEN,15:10,15:10,200,202,0,15:04,6,0,0,0,0,0
UA,9/29/2022,1795,N33714,EWR,22:41,22:35,73,62,-6,22:30,5,0,0,0,0,0
UA,9/29/2022,2131,N873UA,IAD,23:32,23:23,71,67,-9,23:19,4,0,0,0,0,0
UA,9/29/2022,2360,N478UA,IAD,18:35,18:27,77,74,-8,18:23,4,0,0,0,0,0
UA,9/30/2022,360,N37290,EWR,18:59,19:07,82,67,8,19:03,4,0,0,0,0,0
UA,9/30/2022,604,N819UA,DEN,15:09,15:00,200,195,-9,14:55,5,0,0,0,0,0
UA,9/30/2022,1917,N822UA,ORD,16:57,16:44,107,100,-13,16:41,3,0,0,0,0,0
UA,9/30/2022,1998,N849UA,ORD,21:18,20:55,117,99,-23,20:50,5,0,0,0,0,0
UA,9/30/2022,2198,N873UA,IAD,23:31,23:20,71,66,-11,23:16,4,0,0,0,0,0
UA,10/1/2022,604,N843UA,DEN,15:09,15:04,200,198,-5,14:59,5,0,0,0,0,0
UA,10/1/2022,1917,N899UA,ORD,16:57,16:54,107,108,-3,16:50,4,0,0,0,0,0
UA,10/1/2022,1998,N834UA,ORD,21:18,21:01,117,106,-17,20:55,6,0,0,0,0,0
UA,10/1/2022,2198,N854UA,IAD,23:31,23:52,71,65,21,23:48,4,21,0,0,0,0
UA,10/2/2022,604,N402UA,DEN,15:09,14:55,200,191,-14,14:50,5,0,0,0,0,0
UA,10/2/2022,1917,N882UA,ORD,16:47,16:34,107,100,-13,16:29,5,0,0,0,0,0
UA,10/2/2022,1998,N822UA,ORD,21:18,21:12,117,117,-6,21:08,4,0,0,0,0,0
UA,10/2/2022,2198,N854UA,IAD,23:31,23:32,71,71,1,23:27,5,0,0,0,0,0
UA,10/3/2022,604,N849UA,DEN,15:09,15:09,200,204,0,15:05,4,0,0,0,0,0
UA,10/3/2022,1917,N833UA,ORD,16:47,16:51,107,115,4,16:45,6,0,0,0,0,0
UA,10/3/2022,1998,N4888U,ORD,21:18,21:07,117,111,-11,21:00,7,0,0,0,0,0
UA,10/3/2022,2198,N830UA,IAD,23:31,23:21,71,69,-10,23:16,5,0,0,0,0,0
UA,10/4/2022,604,N875UA,DEN,15:09,15:24,200,210,15,15:17,7,0,0,15,0,0
UA,10/4/2022,1917,N825UA,ORD,16:47,16:44,107,109,-3,16:35,9,0,0,0,0,0
UA,10/4/2022,1998,N855UA,ORD,21:18,21:18,117,116,0,21:11,7,0,0,0,0,0
UA,10/4/2022,2198,N876UA,IAD,23:31,23:30,71,67,-1,23:26,4,0,0,0,0,0
UA,10/5/2022,604,N897UA,DEN,15:09,15:14,200,203,5,15:09,5,0,0,0,0,0
UA,10/5/2022,1917,N873UA,ORD,16:47,16:43,107,111,-4,16:38,5,0,0,0,0,0
UA,10/5/2022,1998,N448UA,ORD,21:18,21:07,117,114,-11,21:02,5,0,0,0,0,0
UA,10/5/2022,2198,N832UA,IAD,23:31,23:31,71,75,0,23:22,9,0,0,0,0,0
UA,10/6/2022,604,N829UA,DEN,15:09,15:08,200,200,-1,15:02,6,0,0,0,0,0
UA,10/6/2022,1917,N849UA,ORD,16:47,16:34,107,100,-13,16:30,4,0,0,0,0,0
UA,10/6/2022,1998,N834UA,ORD,21:18,21:08,117,104,-10,21:02,6,0,0,0,0,0
